Data Extract Date,WorkOrderKey,Work Order Description,Work Type,Work Criticality,EquipmentRef,Work Order Status,Condition For Work,Status Date,Target Finish Date,Schedule Start Date,Schedule Finish Date,Work Order Priority,Department,Discipline,Work Order Remaining Hours
"Sunday, March 31, 2019",134251,Work Order Description - 134251 - PSCM,PSCM,1.00,697913,SCHD,NORM-OPS,3/1/2019,6/1/2019,4/6/2019,4/12/2019,2,INTEGRITY,CONSTRUCTION,1
"Sunday, March 31, 2019",134285,Work Order Description - 134285 - BR,BR,2.00,51263,WSCHD,NORM-OPS,6/8/2018,10/11/2019,5/3/2020,5/8/2020,4,MAINTENANCE,INSTRUMENTS,54
"Sunday, March 31, 2019",134359,Work Order Description - 134359 - BR,BR,1.00,314396,WSCHD,NORM-OPS,1/26/2018,10/12/2019,4/20/2019,4/20/2019,4,MAINTENANCE,INSTRUMENTS,4
"Sunday, March 31, 2019",134404,Work Order Description - 134404 - BR,BR,4.00,671670,WSCHD,NORM-OPS,3/30/2018,10/12/2019,4/27/2019,4/28/2019,4,MAINTENANCE,SERVICES,40
"Sunday, March 31, 2019",134411,Work Order Description - 134411 - BR,BR,4.00,653662,WSCHD,PACK-ISOL,11/1/2017,10/12/2019,7/6/2019,7/24/2019,4,MAINTENANCE,MECHANICAL,293
"Sunday, March 31, 2019",134415,Work Order Description - 134415 - BR,BR,4.00,124225,SCHD,NORM-OPS,7/9/2018,10/12/2019,9/1/2019,9/1/2019,4,MAINTENANCE,MECHANICAL,14
"Sunday, March 31, 2019",134416,Work Order Description - 134416 - BR,BR,4.00,276633,SCHD,NORM-OPS,6/21/2018,10/30/2019,4/6/2019,4/8/2019,4,MAINTENANCE,CONSTRUCTION,20
"Sunday, March 31, 2019",134420,Work Order Description - 134420 - BR,BR,4.00,448648,SCHD,NORM-OPS,6/21/2018,2/25/2019,9/7/2019,9/12/2019,3,DRILLING,ELECTRICAL,38
"Sunday, March 31, 2019",134421,Work Order Description - 134421 - BR,BR,4.00,352388,SCHD,ON LINE,1/13/2019,10/12/2019,4/20/2019,4/20/2019,4,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",134422,Work Order Description - 134422 - BR,BR,4.00,545261,WSCHD,PACK-ISOL,12/11/2017,12/1/2019,7/6/2019,7/10/2019,4,MAINTENANCE,MECHANICAL,39
"Sunday, March 31, 2019",134429,Work Order Description - 134429 - BR,BR,4.00,448640,SCHD,NORM-OPS,6/21/2018,10/1/2019,4/6/2019,4/16/2019,3,DRILLING,DRILLING,76
"Sunday, March 31, 2019",134431,Work Order Description - 134431 - BR,BR,4.00,448640,SCHD,NORM-OPS,6/21/2018,1/10/2019,4/6/2019,4/16/2019,3,DRILLING,DRILLING,76
"Sunday, March 31, 2019",134434,Work Order Description - 134434 - BR,BR,4.00,448640,SCHD,NORM-OPS,6/21/2018,10/25/2019,4/6/2019,4/16/2019,3,DRILLING,DRILLING,76
"Sunday, March 31, 2019",134436,Work Order Description - 134436 - CM,CM,2.00,666093,WSCHD,NORM-OPS,12/9/2017,10/12/2019,5/2/2020,5/3/2020,4,MAINTENANCE,INSTRUMENTS,6
"Sunday, March 31, 2019",134437,Work Order Description - 134437 - CM,CM,3.00,404516,WSCHD,NORM-OPS,2/14/2018,11/30/2019,4/13/2019,4/13/2019,4,MAINTENANCE,INSTRUMENTS,4
"Sunday, March 31, 2019",134438,Work Order Description - 134438 - PSCM,PSCM,1.00,679201,WSCHD,NORM-OPS,2/26/2019,10/12/2019,4/13/2019,4/14/2019,4,MAINTENANCE,INSTRUMENTS,60
"Sunday, March 31, 2019",134480,Work Order Description - 134480 - BR,BR,4.00,448640,SCHD,NORM-OPS,6/21/2018,5/15/2019,4/6/2019,4/16/2019,3,DRILLING,DRILLING,76
"Sunday, March 31, 2019",134482,Work Order Description - 134482 - BR,BR,4.00,652160,WSCHD,PACK-ISOL,10/19/2017,10/13/2019,4/20/2019,4/21/2019,4,MAINTENANCE,INSTRUMENTS,18
"Sunday, March 31, 2019",134498,Work Order Description - 134498 - BR,BR,4.00,652246,WSCHD,PACK-ISOL,7/12/2018,10/13/2019,4/27/2019,4/28/2019,4,MAINTENANCE,MECHANICAL,67
"Sunday, March 31, 2019",134575,Work Order Description - 134575 - CM,CM,4.00,110290,WPLAN,TPS,11/9/2017,10/17/2019,1/28/2020,1/30/2020,4,MAINTENANCE,MECHANICAL,12
"Sunday, March 31, 2019",134611,Work Order Description - 134611 - CM,CM,3.00,248024,WSCHD,NORM-OPS,11/10/2017,10/15/2019,4/27/2019,4/27/2019,4,INTEGRITY,OPERATIONS,4
"Sunday, March 31, 2019",134635,Work Order Description - 134635 - CM,CM,4.00,451342,SCHD,NORM-OPS,2/23/2019,2/14/2020,8/3/2019,10/18/2019,3,INTEGRITY,FABRIC,1683
"Sunday, March 31, 2019",134638,Work Order Description - 134638 - CM,CM,4.00,451342,INPRG,NORM-OPS,3/8/2019,2/14/2020,3/9/2019,4/13/2019,3,INTEGRITY,FABRIC,396
"Sunday, March 31, 2019",134698,Work Order Description - 134698 - BR,BR,4.00,657794,WSCHD,PACK-ISOL,3/2/2018,10/16/2019,4/27/2019,5/2/2019,4,MAINTENANCE,MECHANICAL,41
"Sunday, March 31, 2019",134703,Work Order Description - 134703 - CM,CM,4.00,237406,SCHD,NORM-OPS,3/29/2019,3/19/2020,4/13/2019,4/13/2019,3,INTEGRITY,FABRIC,84
"Sunday, March 31, 2019",134713,Work Order Description - 134713 - CM,CM,4.00,237406,SCHD,NORM-OPS,2/18/2019,8/16/2019,3/23/2019,3/23/2019,3,INTEGRITY,FABRIC,900
"Sunday, March 31, 2019",134716,Work Order Description - 134716 - CM,CM,4.00,237406,SCHD,NORM-OPS,3/6/2019,8/16/2019,3/23/2019,5/14/2019,3,INTEGRITY,FABRIC,932
"Sunday, March 31, 2019",134723,Work Order Description - 134723 - CM,CM,4.00,237448,SCHD,NORM-OPS,3/6/2019,8/16/2019,3/9/2019,12/12/2019,3,INTEGRITY,FABRIC,715
"Sunday, March 31, 2019",134728,Work Order Description - 134728 - BR,BR,4.00,352386,SCHD,ON LINE,1/13/2019,10/16/2019,4/20/2019,4/20/2019,4,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",134733,Work Order Description - 134733 - PSCM,PSCM,1.00,535873,SCHD,NORM-OPS,1/17/2019,5/18/2020,4/13/2019,4/13/2019,4,MAINTENANCE,INSTRUMENTS,6
"Sunday, March 31, 2019",134739,Work Order Description - 134739 - CM,CM,4.00,127428,WPLAN,NORM-OPS,8/4/2018,10/16/2019,8/3/2019,8/3/2019,4,INTEGRITY,FABRIC,1
"Sunday, March 31, 2019",134743,Work Order Description - 134743 - BR,BR,4.00,653618,WSCHD,PACK-ISOL,10/20/2017,9/18/2019,4/13/2019,4/13/2019,4,MAINTENANCE,MECHANICAL,7
"Sunday, March 31, 2019",134863,Work Order Description - 134863 - CM,CM,4.00,419551,INPRG,NORM-OPS,2/22/2019,6/14/2019,3/30/2019,4/26/2019,3,DRILLING,DRILLING,295
"Sunday, March 31, 2019",134864,Work Order Description - 134864 - CM,CM,4.00,338628,INPRG,NORM-OPS,2/26/2019,4/3/2019,3/30/2019,4/26/2019,3,INTEGRITY,DRILLING,666
"Sunday, March 31, 2019",134865,Work Order Description - 134865 - CM,CM,4.00,419551,INPRG,NORM-OPS,2/26/2019,12/30/2019,3/30/2019,4/26/2019,3,DRILLING,DRILLING,627
"Sunday, March 31, 2019",134866,Work Order Description - 134866 - CM,CM,4.00,419551,INPRG,NORM-OPS,2/26/2019,9/23/2019,3/30/2019,4/26/2019,3,DRILLING,DRILLING,650
"Sunday, March 31, 2019",134870,Work Order Description - 134870 - CM,CM,4.00,419551,WSCHD,NORM-OPS,12/21/2017,3/12/2019,6/1/2019,6/1/2019,3,DRILLING,DRILLING,446
"Sunday, March 31, 2019",135012,Work Order Description - 135012 - CM,CM,3.00,484754,WPLAN,TPS,11/4/2017,10/18/2019,4/27/2019,5/1/2019,4,INTEGRITY,CONSTRUCTION,70
"Sunday, March 31, 2019",135084,Work Order Description - 135084 - CM,CM,4.00,411436,SCHD,PACK-ISOL,10/29/2018,1/24/2020,4/13/2019,4/14/2019,3,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",135088,Work Order Description - 135088 - CM,CM,4.00,468114,SCHD,PACK-ISOL,10/29/2018,10/19/2019,4/27/2019,4/28/2019,4,MAINTENANCE,INSTRUMENTS,4
"Sunday, March 31, 2019",135202,Work Order Description - 135202 - BR,BR,3.00,502414,WSCHD,TPS,6/8/2018,12/18/2018,5/3/2020,5/4/2020,2,MAINTENANCE,MECHANICAL,10
"Sunday, March 31, 2019",135203,Work Order Description - 135203 - BR,BR,3.00,33796,WPLAN,SYS-ISOL,4/3/2018,9/7/2019,5/2/2020,5/2/2020,3,MAINTENANCE,MECHANICAL,20
"Sunday, March 31, 2019",135208,Work Order Description - 135208 - BR,BR,2.00,520075,WSCHD,TPS,10/26/2017,8/18/2019,5/2/2020,5/2/2020,3,MAINTENANCE,MECHANICAL,3
"Sunday, March 31, 2019",135244,Work Order Description - 135244 - PM,PM,4.00,359311,WSCHD,NORM-OPS,11/6/2017,8/20/2019,3/1/2020,3/1/2020,2,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",135260,Work Order Description - 135260 - PM,PM,4.00,356946,WSCHD,EQUIP-ISOL,10/24/2017,8/26/2019,12/25/2019,12/27/2019,2,MAINTENANCE,ELECTRICAL,14
"Sunday, March 31, 2019",135422,Work Order Description - 135422 - PM,PM,4.00,487532,SCHD,SUBSYS-ISOL,9/6/2018,3/20/2019,1/4/2020,1/4/2020,2,MAINTENANCE,INSTRUMENTS,14
"Sunday, March 31, 2019",135427,Work Order Description - 135427 - PM,PM,4.00,324850,SCHD,SUBSYS-ISOL,9/6/2018,12/18/2019,5/11/2019,5/11/2019,2,MAINTENANCE,INSTRUMENTS,14
"Sunday, March 31, 2019",135461,Work Order Description - 135461 - PM,PM,4.00,188482,SCHD,SUBSYS-ISOL,9/6/2018,6/26/2019,5/11/2019,5/11/2019,2,MAINTENANCE,INSTRUMENTS,14
"Sunday, March 31, 2019",135476,Work Order Description - 135476 - PM,PM,4.00,188950,SCHD,NORM-OPS,9/6/2018,12/25/2018,5/11/2019,5/11/2019,2,MAINTENANCE,INSTRUMENTS,14
"Sunday, March 31, 2019",135503,Work Order Description - 135503 - PM,PM,4.00,487531,SCHD,SUBSYS-ISOL,9/6/2018,1/17/2020,1/4/2020,1/4/2020,2,MAINTENANCE,INSTRUMENTS,14
"Sunday, March 31, 2019",135508,Work Order Description - 135508 - PM,PM,4.00,491980,SCHD,SUBSYS-ISOL,9/6/2018,10/6/2019,5/11/2019,5/11/2019,2,MAINTENANCE,INSTRUMENTS,14
"Sunday, March 31, 2019",135640,Work Order Description - 135640 - PM,PM,4.00,544001,SCHD,PACK-ISOL,9/6/2018,8/21/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",135851,Work Order Description - 135851 - PM,PM,4.00,256581,SCHD,EQUIP-ISOL,3/5/2018,7/24/2019,3/23/2019,3/23/2019,2,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",135855,Work Order Description - 135855 - PM,PM,4.00,482734,SCHD,EQUIP-ISOL,9/6/2018,1/1/2020,3/7/2020,3/7/2020,2,INTEGRITY,INSPECTION,350
"Sunday, March 31, 2019",136032,Work Order Description - 136032 - PM,PM,4.00,183627,SCHD,PACK-ISOL,7/6/2018,9/5/2019,7/13/2019,7/13/2019,2,MAINTENANCE,ELECTRICAL,4
"Sunday, March 31, 2019",136091,Work Order Description - 136091 - PM,PM,4.00,408677,SCHD,PACK-ISOL,5/30/2018,8/26/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",136108,Work Order Description - 136108 - PM,PM,4.00,320682,SCHD,PACK-ISOL,1/19/2018,9/17/2019,8/17/2019,8/17/2019,2,DRILLING,DRILLING,1
"Sunday, March 31, 2019",136110,Work Order Description - 136110 - PM,PM,4.00,477983,SCHD,PACK-ISOL,7/18/2018,3/11/2019,8/17/2019,8/17/2019,2,DRILLING,DRILLING,18
"Sunday, March 31, 2019",136158,Work Order Description - 136158 - PM,PM,4.00,403823,SCHD,NORM-OPS,2/9/2018,5/19/2019,4/13/2019,4/13/2019,2,OPERATIONS,SAFETY,18
"Sunday, March 31, 2019",136435,Work Order Description - 136435 - PM,PM,4.00,262750,SCHD,NORM-OPS,2/8/2019,1/4/2020,4/11/2020,4/11/2020,2,INTEGRITY,INSPECTION,4
"Sunday, March 31, 2019",136504,Work Order Description - 136504 - PM,PM,4.00,30650,SCHD,PACK-ISOL,3/1/2018,2/8/2019,3/2/2019,3/2/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",136507,Work Order Description - 136507 - PM,PM,4.00,408810,SCHD,PACK-ISOL,6/21/2018,12/30/2019,5/1/2019,5/1/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",136554,Work Order Description - 136554 - PM,PM,4.00,303724,SCHD,PACK-ISOL,9/6/2018,1/5/2020,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",136555,Work Order Description - 136555 - PM,PM,4.00,303725,SCHD,PACK-ISOL,9/6/2018,10/5/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",136609,Work Order Description - 136609 - PM,PM,4.00,409268,SCHD,EQUIP-ISOL,9/6/2018,1/6/2020,7/13/2019,7/13/2019,2,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",136610,Work Order Description - 136610 - PM,PM,4.00,30478,SCHD,PACK-ISOL,9/6/2018,12/20/2019,7/13/2019,7/13/2019,2,MAINTENANCE,INSTRUMENTS,4
"Sunday, March 31, 2019",136621,Work Order Description - 136621 - PM,PM,4.00,409528,SCHD,PACK-ISOL,5/30/2018,12/24/2018,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",136622,Work Order Description - 136622 - PM,PM,4.00,30599,SCHD,PACK-ISOL,5/30/2018,5/22/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",136623,Work Order Description - 136623 - PM,PM,4.00,30600,SCHD,PACK-ISOL,5/30/2018,4/7/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",136624,Work Order Description - 136624 - PM,PM,4.00,408637,SCHD,PACK-ISOL,5/30/2018,12/30/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",136625,Work Order Description - 136625 - PM,PM,4.00,30601,SCHD,PACK-ISOL,5/30/2018,1/25/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",136626,Work Order Description - 136626 - PM,PM,4.00,409529,SCHD,PACK-ISOL,5/30/2018,12/31/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",136635,Work Order Description - 136635 - PM,PM,4.00,408811,SCHD,PACK-ISOL,9/6/2018,9/1/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",136646,Work Order Description - 136646 - PM,PM,4.00,408676,SCHD,PACK-ISOL,5/30/2018,1/19/2020,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",136673,Work Order Description - 136673 - PM,PM,4.00,543881,SCHD,PACK-ISOL,5/30/2018,5/8/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",136674,Work Order Description - 136674 - PM,PM,4.00,30609,SCHD,PACK-ISOL,5/30/2018,7/9/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",136675,Work Order Description - 136675 - PM,PM,4.00,30610,SCHD,PACK-ISOL,5/30/2018,12/24/2018,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",136676,Work Order Description - 136676 - PM,PM,4.00,543882,SCHD,PACK-ISOL,5/30/2018,10/22/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",138712,Work Order Description - 138712 - CM,CM,1.00,651078,WSCHD,NORM-OPS,9/21/2018,10/23/2019,6/8/2019,6/9/2019,4,MAINTENANCE,MECHANICAL,1
"Sunday, March 31, 2019",138724,Work Order Description - 138724 - BR,BR,3.00,218083,SCHD,PACK-ISOL,2/13/2019,4/1/2019,7/13/2019,7/15/2019,3,MAINTENANCE,INSTRUMENTS,19
"Sunday, March 31, 2019",138784,Work Order Description - 138784 - CM,CM,2.00,33412,WSCHD,NORM-OPS,1/26/2018,7/23/2019,5/18/2019,5/22/2019,3,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",138785,Work Order Description - 138785 - CM,CM,3.00,496734,WSCHD,NORM-OPS,1/12/2018,10/24/2019,9/27/2019,9/28/2019,4,INTEGRITY,FABRIC,176
"Sunday, March 31, 2019",138939,Work Order Description - 138939 - PRJ,PRJ,4.00,32589,SCHD,NORM-OPS,7/18/2018,7/22/2019,4/20/2019,4/20/2019,3,DRILLING,DRILLING,28
"Sunday, March 31, 2019",138942,Work Order Description - 138942 - BR,BR,4.00,123004,WPLAN,NORM-OPS,10/31/2017,10/25/2019,8/31/2019,9/4/2019,4,MAINTENANCE,MECHANICAL,89
"Sunday, March 31, 2019",138958,Work Order Description - 138958 - BR,BR,3.00,56411,WSCHD,TPS,11/3/2017,2/28/2019,5/2/2020,5/8/2020,3,MAINTENANCE,CONSTRUCTION,97
"Sunday, March 31, 2019",138975,Work Order Description - 138975 - CM,CM,3.00,375853,WPLAN,NORM-OPS,10/31/2017,10/26/2019,8/10/2019,8/15/2019,4,MAINTENANCE,MECHANICAL,68
"Sunday, March 31, 2019",139059,Work Order Description - 139059 - BR,BR,3.00,360076,WSCHD,TPS,11/3/2017,3/24/2019,5/2/2020,5/6/2020,3,MAINTENANCE,CONSTRUCTION,58
"Sunday, March 31, 2019",139060,Work Order Description - 139060 - BR,BR,3.00,261313,WSCHD,TPS,11/3/2017,9/28/2019,5/2/2020,5/8/2020,3,MAINTENANCE,CONSTRUCTION,81
"Sunday, March 31, 2019",139061,Work Order Description - 139061 - BR,BR,3.00,48004,WSCHD,TPS,11/3/2017,1/30/2019,5/2/2020,5/6/2020,3,MAINTENANCE,CONSTRUCTION,58
"Sunday, March 31, 2019",139072,Work Order Description - 139072 - BR,BR,1.00,552746,SCHD,NORM-OPS,11/5/2018,10/26/2019,8/31/2019,9/5/2019,4,MAINTENANCE,DRILLING,347
"Sunday, March 31, 2019",139093,Work Order Description - 139093 - BR,BR,3.00,308096,WSCHD,SYS-ISOL,11/28/2017,5/16/2019,4/27/2019,4/27/2019,2,MAINTENANCE,INSTRUMENTS,14
"Sunday, March 31, 2019",139098,Work Order Description - 139098 - CM,CM,1.00,677432,WSCHD,NORM-OPS,10/28/2017,10/26/2019,4/27/2019,4/28/2019,4,INTEGRITY,MECHANICAL,32
"Sunday, March 31, 2019",139100,Work Order Description - 139100 - BR,BR,1.00,53584,SCHD,NORM-OPS,10/29/2018,10/26/2019,4/27/2019,4/28/2019,4,INTEGRITY,MECHANICAL,32
"Sunday, March 31, 2019",139101,Work Order Description - 139101 - CM,CM,1.00,18446,WSCHD,NORM-OPS,10/28/2017,10/26/2019,8/3/2019,8/4/2019,4,INTEGRITY,MECHANICAL,32
"Sunday, March 31, 2019",139102,Work Order Description - 139102 - BR,BR,3.00,546658,WSCHD,TPS,11/14/2017,10/26/2019,5/2/2020,5/7/2020,4,MAINTENANCE,MECHANICAL,52
"Sunday, March 31, 2019",139104,Work Order Description - 139104 - BR,BR,3.00,666259,WSCHD,TPS,11/13/2017,10/26/2019,5/2/2020,5/6/2020,4,MAINTENANCE,MECHANICAL,49
"Sunday, March 31, 2019",139106,Work Order Description - 139106 - BR,BR,3.00,33681,WSCHD,TPS,11/7/2017,10/26/2019,5/2/2020,5/7/2020,4,MAINTENANCE,MECHANICAL,54
"Sunday, March 31, 2019",139107,Work Order Description - 139107 - BR,BR,3.00,321841,WSCHD,TPS,11/7/2017,10/26/2019,5/2/2020,5/7/2020,4,MAINTENANCE,MECHANICAL,54
"Sunday, March 31, 2019",139165,Work Order Description - 139165 - BR,BR,4.00,575063,WSCHD,NORM-OPS,10/28/2017,10/27/2019,9/21/2019,9/21/2019,4,OPERATIONS,OPERATIONS,1
"Sunday, March 31, 2019",139203,Work Order Description - 139203 - CM,CM,1.00,378846,SCHD,NORM-OPS,3/30/2018,10/27/2019,3/20/2019,3/22/2019,4,INTEGRITY,FABRIC,42
"Sunday, March 31, 2019",139283,Work Order Description - 139283 - CM,CM,4.00,479632,SCHD,PACK-ISOL,9/6/2018,10/28/2019,5/25/2019,5/25/2019,4,MAINTENANCE,DRILLING,28
"Sunday, March 31, 2019",139313,Work Order Description - 139313 - BR,BR,3.00,671632,WSCHD,PACK-ISOL,11/5/2017,10/28/2019,9/28/2019,9/30/2019,4,MAINTENANCE,MECHANICAL,36
"Sunday, March 31, 2019",139400,Work Order Description - 139400 - BR,BR,3.00,249290,WSCHD,NORM-OPS,12/22/2017,6/4/2019,4/20/2019,4/21/2019,3,MAINTENANCE,INSTRUMENTS,3
"Sunday, March 31, 2019",139428,Work Order Description - 139428 - BR,BR,4.00,313319,SCHD,SYS-ISOL,9/6/2018,10/29/2019,3/30/2019,3/30/2019,4,MAINTENANCE,DRILLING,254
"Sunday, March 31, 2019",139431,Work Order Description - 139431 - BR,BR,3.00,126951,SCHD,NORM-OPS,5/18/2018,1/14/2019,4/13/2019,4/17/2019,3,INTEGRITY,INSPECTION,1
"Sunday, March 31, 2019",139532,Work Order Description - 139532 - PM,PM,4.00,398462,SCHD,EQUIP-ISOL,6/21/2018,8/2/2019,4/28/2019,4/29/2019,2,MAINTENANCE,INSTRUMENTS,14
"Sunday, March 31, 2019",139539,Work Order Description - 139539 - PM,PM,4.00,98725,SCHD,EQUIP-ISOL,6/21/2018,5/16/2019,7/13/2019,7/15/2019,2,MAINTENANCE,INSTRUMENTS,34
"Sunday, March 31, 2019",139542,Work Order Description - 139542 - PM,PM,4.00,376726,SCHD,NORM-OPS,6/21/2018,1/18/2020,3/24/2019,3/24/2019,2,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",139551,Work Order Description - 139551 - PM,PM,4.00,98753,SCHD,EQUIP-ISOL,6/21/2018,4/20/2019,4/28/2019,4/29/2019,2,MAINTENANCE,INSTRUMENTS,14
"Sunday, March 31, 2019",139552,Work Order Description - 139552 - PM,PM,4.00,98781,SCHD,EQUIP-ISOL,6/21/2018,12/4/2019,4/28/2019,4/29/2019,2,MAINTENANCE,INSTRUMENTS,14
"Sunday, March 31, 2019",139556,Work Order Description - 139556 - PM,PM,4.00,97786,SCHD,EQUIP-ISOL,6/21/2018,11/10/2019,7/13/2019,7/22/2019,2,MAINTENANCE,INSTRUMENTS,70
"Sunday, March 31, 2019",139622,Work Order Description - 139622 - CM,CM,3.00,674847,WSCHD,ON LINE,6/24/2018,8/14/2019,6/1/2019,6/2/2019,3,MAINTENANCE,MECHANICAL,48
"Sunday, March 31, 2019",139704,Work Order Description - 139704 - PSPM,PSPM,1.00,360506,WSCHD,EQUIP-ISOL,11/1/2017,12/2/2019,10/26/2019,10/26/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",139705,Work Order Description - 139705 - PSPM,PSPM,1.00,360506,WSCHD,EQUIP-ISOL,11/1/2017,12/2/2019,10/26/2019,10/26/2019,1,MAINTENANCE,INSTRUMENTS,4
"Sunday, March 31, 2019",139706,Work Order Description - 139706 - PSPM,PSPM,1.00,53168,WSCHD,EQUIP-ISOL,11/1/2017,12/2/2019,10/26/2019,10/26/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",139852,Work Order Description - 139852 - PM,PM,4.00,556432,SCHD,SYS-ISOL,9/6/2018,5/15/2019,6/1/2019,6/1/2019,1,MAINTENANCE,MECHANICAL,24
"Sunday, March 31, 2019",140339,Work Order Description - 140339 - PM,PM,4.00,176648,SCHD,EQUIP-ISOL,7/18/2018,1/2/2019,5/4/2019,5/4/2019,2,MAINTENANCE,ELECTRICAL,10
"Sunday, March 31, 2019",140340,Work Order Description - 140340 - PM,PM,4.00,176899,SCHD,EQUIP-ISOL,7/18/2018,11/3/2019,5/4/2019,5/4/2019,2,MAINTENANCE,ELECTRICAL,4
"Sunday, March 31, 2019",140345,Work Order Description - 140345 - PSPM,PSPM,1.00,487753,SCHD,EQUIP-ISOL,11/5/2018,6/1/2019,4/6/2019,4/6/2019,1,INTEGRITY,MECHANICAL,46
"Sunday, March 31, 2019",140346,Work Order Description - 140346 - PSPM,PSPM,1.00,309196,SCHD,EQUIP-ISOL,11/5/2018,6/1/2019,4/6/2019,4/6/2019,1,INTEGRITY,MECHANICAL,46
"Sunday, March 31, 2019",140359,Work Order Description - 140359 - PM,PM,4.00,393152,SCHD,EQUIP-ISOL,6/21/2018,12/4/2019,5/4/2019,5/4/2019,1,INTEGRITY,MECHANICAL,4
"Sunday, March 31, 2019",140477,Work Order Description - 140477 - BR,BR,3.00,137779,WSCHD,PACK-ISOL,5/23/2018,5/28/2019,10/19/2019,11/19/2019,3,MAINTENANCE,MECHANICAL,422
"Sunday, March 31, 2019",140479,Work Order Description - 140479 - BR,BR,1.00,401866,SCHD,NORM-OPS,6/19/2018,5/21/2020,6/1/2019,6/6/2019,4,MAINTENANCE,ELECTRICAL,80
"Sunday, March 31, 2019",140480,Work Order Description - 140480 - BR,BR,4.00,57460,WPLAN,NORM-OPS,6/29/2018,5/21/2020,3/28/2020,3/30/2020,4,INTEGRITY,CONSTRUCTION,36
"Sunday, March 31, 2019",140488,Work Order Description - 140488 - CM,CM,4.00,402269,SCHD,NORM-OPS,1/14/2019,5/21/2020,3/7/2020,3/13/2020,4,INTEGRITY,CONSTRUCTION,1
"Sunday, March 31, 2019",140493,Work Order Description - 140493 - BR,BR,1.00,554141,WSCHD,SYS-ISOL,9/23/2018,5/23/2019,5/2/2020,5/6/2020,3,MAINTENANCE,MECHANICAL,72
"Sunday, March 31, 2019",140494,Work Order Description - 140494 - BR,BR,1.00,554142,WSCHD,SYS-ISOL,12/12/2018,5/23/2019,5/2/2020,5/3/2020,3,MAINTENANCE,MECHANICAL,18
"Sunday, March 31, 2019",140537,Work Order Description - 140537 - PM,PM,4.00,362499,WSCHD,EQUIP-ISOL,5/24/2018,1/8/2019,4/27/2019,4/29/2019,2,INTEGRITY,ELECTRICAL,50
"Sunday, March 31, 2019",140541,Work Order Description - 140541 - PM,PM,2.00,33427,WSCHD,PACK-ISOL,5/24/2018,4/13/2019,4/20/2019,4/20/2019,2,MAINTENANCE,MECHANICAL,8
"Sunday, March 31, 2019",140677,Work Order Description - 140677 - BR,BR,1.00,399582,WPLAN,SYS-ISOL,6/15/2018,6/13/2020,6/5/2021,6/6/2021,4,MAINTENANCE,INSTRUMENTS,24
"Sunday, March 31, 2019",140709,Work Order Description - 140709 - BR,BR,4.00,584465,SCHD,NORM-OPS,5/31/2018,5/22/2020,5/4/2019,5/11/2019,4,MAINTENANCE,ELECTRICAL,1
